FILE INFORMATION:

   Simulation name: OSP-NM
   Simulation type: Realistic
   Domain:  
   dt: 1
   days: 740
   depth: 250
   strt_mon: 1
   strt_day: 1
   dt_save: 1
   lat: 50
   diagnostics: 1
   wind_scale: 1
   o2_sat_start: 1
   sat_start: 1
   wind_beta: 0.5
   param: l13
   sname: OSP-NM (no mixing)

DATA:

time [ ],mld_t [ ],deep_t [ ],mld_s [ ],deep_s [ ],deep_dens [ ],u10 [ ],ice [ ],slp [ ],do2ar [ ],do2n2 [ ],mld [ ],mld_o2sat [ ],mld_arsat [ ],mld_n2sat [ ],ceq_o2 [ ],ceq_ar [ ],ceq_n2 [ ],o2_deep [ ],ar_deep [ ],n2_deep [ ],o2_fd [ ],o2_fc [ ],o2_fp [ ],o2_fk [ ],o2_fw [ ],o2_fN [ ],o2_fe [ ],ar_fd [ ],ar_fc [ ],ar_fp [ ],ar_fk [ ],ar_fw [ ],ar_fe [ ],n2_fd [ ],n2_fc [ ],n2_fp [ ],n2_fk [ ],n2_fw [ ],n2_fe [ ],o2_deq [ ],ar_deq [ ],n2_deq [ ],upw [ ],kz [ ],dn2ar_deep [ ],n2fix [ ],n2pr [ ],n2pr_noMix [ ],dZ [ ],arsat_deep [ ]
70.000,5.262,5.457,32.721,32.812,1026.399,6.661,0.000,991.400,0.174,0.035,100.000,101.577,101.400,101.542,312.202,15.288,564.650,310.466,15.527,574.883,-0.081,0.002,-0.004,-0.000,-0.000,0.122,0.000,-0.004,0.000,-0.000,0.000,0.000,0.000,-0.136,0.009,-0.007,0.000,0.000,0.000,0.002,0.002,0.003,0.000,0.000,0.213,0.000,NaN,NaN,10.116,1.000
71.000,5.254,5.486,32.723,32.731,1026.332,7.878,0.000,992.040,0.213,0.067,100.000,101.693,101.477,101.625,311.865,15.271,564.030,310.705,15.525,574.866,-0.100,0.004,-0.006,-0.000,-0.000,0.129,0.000,-0.005,0.000,-0.000,0.000,0.000,0.000,-0.165,0.015,-0.010,0.000,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.216,0.000,NaN,NaN,10.116,1.000
72.000,5.244,5.486,32.725,32.717,1026.321,7.807,0.000,993.200,0.252,0.099,100.000,101.615,101.360,101.515,312.121,15.284,564.482,310.770,15.527,574.952,-0.113,0.008,-0.007,-0.000,-0.000,0.136,0.000,-0.005,0.000,-0.000,0.000,0.000,0.000,-0.182,0.029,-0.010,0.000,0.000,0.000,0.005,0.004,0.006,0.000,0.000,0.218,0.000,NaN,NaN,10.116,1.000
73.000,5.238,5.483,32.727,32.708,1026.314,8.141,0.000,997.820,0.291,0.133,100.000,101.485,101.191,101.351,312.556,15.305,565.258,310.824,15.529,575.047,-0.102,0.007,-0.005,-0.000,-0.000,0.143,0.000,-0.005,0.000,-0.000,0.000,0.000,0.000,-0.161,0.028,-0.006,0.000,0.000,0.000,0.004,0.004,0.006,0.000,0.000,0.221,0.000,NaN,NaN,10.116,1.000
74.000,5.246,5.479,32.729,32.703,1026.310,8.356,0.000,1003.720,0.330,0.169,100.000,101.028,100.696,100.858,314.050,15.378,567.952,310.887,15.531,575.142,-0.073,0.009,0.001,-0.000,-0.000,0.149,0.000,-0.003,0.000,0.000,0.000,0.000,0.000,-0.107,0.032,0.005,0.000,0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.224,0.000,NaN,NaN,10.116,1.000
75.000,5.270,5.473,32.731,32.701,1026.311,6.828,0.000,1009.620,0.368,0.209,100.000,100.497,100.129,100.287,315.842,15.466,571.201,310.957,15.534,575.237,-0.035,0.010,0.010,-0.000,-0.000,0.156,0.000,-0.001,0.000,0.001,0.000,0.000,0.000,-0.037,0.036,0.021,0.000,0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.226,0.000,NaN,NaN,10.362,1.000
76.000,5.290,5.468,32.733,32.700,1026.312,6.422,0.000,1011.800,0.408,0.258,100.000,100.022,99.615,99.765,317.513,15.548,574.250,311.022,15.536,575.324,0.001,0.004,0.008,-0.000,-0.000,0.163,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.025,0.016,0.017,0.000,0.000,0.000,0.003,0.003,0.005,0.000,0.000,0.228,0.000,NaN,NaN,10.608,1.000
77.000,5.306,5.464,32.734,32.700,1026.312,7.234,0.000,1013.240,0.450,0.307,100.000,99.912,99.464,99.606,318.045,15.574,575.235,311.065,15.537,575.391,0.008,0.003,0.007,-0.000,-0.000,0.170,0.000,0.002,0.000,0.001,0.000,0.000,0.000,0.039,0.013,0.015,0.000,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.229,0.000,NaN,NaN,10.608,1.000
78.000,5.322,5.461,32.733,32.701,1026.313,6.565,0.000,1010.380,0.492,0.356,100.000,99.871,99.383,99.517,318.374,15.590,575.848,311.128,15.539,575.452,0.012,0.005,0.012,-0.000,-0.000,0.177,0.000,0.002,0.000,0.001,0.000,0.000,0.000,0.054,0.021,0.025,0.000,0.000,0.000,0.004,0.003,0.005,0.000,0.000,0.229,0.000,NaN,NaN,10.608,1.000
79.000,5.322,5.458,32.733,32.702,1026.314,6.016,0.000,1008.300,0.537,0.406,100.000,100.247,99.712,99.841,317.356,15.540,574.025,311.290,15.541,575.497,-0.012,0.004,0.005,-0.000,-0.000,0.184,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.016,0.014,0.013,0.000,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.229,0.000,NaN,NaN,10.608,1.000
80.000,5.308,5.455,32.731,32.702,1026.316,7.043,0.000,1003.240,0.584,0.456,100.000,100.505,99.921,100.048,316.705,15.508,572.847,311.466,15.542,575.538,-0.025,0.003,0.002,-0.000,-0.000,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.005,0.010,0.008,0.000,0.000,0.000,0.002,0.002,0.003,0.000,0.000,0.227,0.000,NaN,NaN,10.813,1.000
81.000,5.294,5.452,32.730,32.703,1026.318,6.685,0.000,1000.380,0.631,0.501,100.000,101.019,100.385,100.516,315.223,15.436,570.151,311.720,15.544,575.593,-0.062,0.005,-0.000,-0.000,-0.000,0.197,0.000,-0.001,0.000,0.000,0.000,0.000,0.000,-0.056,0.018,0.007,0.000,0.000,0.000,0.003,0.003,0.005,0.000,0.000,0.226,0.000,NaN,NaN,11.059,1.000
82.000,5.292,5.448,32.729,32.704,1026.319,6.231,0.000,998.520,0.681,0.547,100.000,101.312,100.627,100.761,314.431,15.397,568.704,311.988,15.546,575.648,-0.076,0.004,-0.003,-0.000,-0.000,0.203,0.000,-0.002,0.000,0.000,0.000,0.000,0.000,-0.078,0.015,0.002,0.000,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.224,0.000,NaN,NaN,11.084,1.000
83.000,5.290,5.445,32.728,32.704,1026.320,6.661,0.000,997.320,0.734,0.598,100.000,101.533,100.794,100.930,313.863,15.369,567.675,312.229,15.547,575.703,-0.083,0.003,-0.004,-0.000,-0.000,0.209,0.000,-0.002,0.000,0.000,0.000,0.000,0.000,-0.089,0.012,-0.001,0.000,0.000,0.000,0.003,0.002,0.004,0.000,0.000,0.223,0.000,NaN,NaN,11.108,1.000
84.000,5.298,5.442,32.726,32.704,1026.320,7.496,0.000,994.840,0.786,0.648,100.000,101.685,100.892,101.030,313.502,15.351,567.019,312.470,15.549,575.759,-0.098,0.004,-0.006,-0.000,-0.000,0.216,0.000,-0.003,0.000,-0.000,0.000,0.000,0.000,-0.105,0.015,-0.002,0.000,0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.221,0.000,NaN,NaN,11.108,1.000
85.000,5.304,5.440,32.724,32.704,1026.318,8.284,0.000,996.000,0.838,0.698,99.419,101.983,101.135,101.276,312.668,15.311,565.520,312.653,15.551,575.811,-0.130,0.006,-0.010,-0.000,-0.000,0.223,0.000,-0.004,0.000,-0.000,0.000,0.000,0.000,-0.146,0.024,-0.005,0.000,0.000,0.000,0.004,0.004,0.006,0.000,0.000,0.220,0.000,NaN,NaN,11.233,1.000
86.000,5.320,5.438,32.722,32.704,1026.311,9.502,0.000,998.960,0.889,0.745,97.768,101.903,101.006,101.149,312.992,15.327,566.114,312.824,15.553,575.862,-0.139,0.009,-0.011,-0.000,-0.000,0.233,0.000,-0.004,0.000,0.000,0.000,0.000,0.000,-0.147,0.035,-0.001,0.000,0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.218,0.000,NaN,NaN,11.323,1.000
87.000,5.330,5.436,32.721,32.703,1026.303,10.313,0.000,1003.020,0.934,0.790,95.854,101.671,100.730,100.874,313.806,15.366,567.605,312.960,15.554,575.906,-0.142,0.016,-0.007,-0.000,-0.000,0.243,0.000,-0.004,0.001,0.001,0.000,0.000,0.000,-0.130,0.060,0.015,0.000,0.000,0.000,0.007,0.007,0.010,0.000,0.000,0.217,0.000,NaN,NaN,11.463,1.001
88.000,5.340,5.435,32.720,32.703,1026.295,10.624,0.000,1007.580,0.975,0.830,93.902,101.328,100.350,100.495,315.010,15.425,569.795,313.059,15.556,575.954,-0.123,0.023,0.004,-0.000,-0.000,0.254,0.000,-0.002,0.001,0.002,0.000,0.000,0.000,-0.080,0.084,0.044,0.000,0.000,0.000,0.008,0.008,0.012,0.000,0.000,0.215,0.000,NaN,NaN,11.708,1.001
89.000,5.346,5.433,32.720,32.703,1026.287,11.698,0.000,1008.400,1.013,0.869,91.986,100.958,99.946,100.088,316.370,15.492,572.266,313.118,15.557,576.005,-0.091,0.026,0.018,-0.000,-0.000,0.265,0.000,0.000,0.001,0.003,0.000,0.000,0.000,-0.012,0.096,0.073,0.000,0.000,0.000,0.009,0.008,0.013,0.000,0.000,0.213,0.000,NaN,NaN,11.954,1.001
90.000,5.354,5.431,32.722,32.703,1026.282,12.343,0.000,1008.600,1.042,0.898,90.496,100.966,99.925,100.067,316.582,15.502,572.656,313.149,15.559,576.060,-0.104,0.041,0.035,-0.000,-0.000,0.275,0.000,0.001,0.002,0.004,0.000,0.000,0.000,-0.005,0.154,0.120,0.000,0.000,0.000,0.011,0.011,0.016,0.000,0.000,0.210,0.000,NaN,NaN,12.200,1.001
91.000,5.352,5.428,32.724,32.703,1026.281,13.011,0.000,1009.700,1.065,0.919,90.122,101.046,99.981,100.126,316.582,15.502,572.665,313.164,15.561,576.115,-0.123,0.055,0.046,-0.000,-0.000,0.282,0.000,0.000,0.002,0.006,0.000,0.000,0.000,-0.015,0.206,0.156,0.000,0.000,0.000,0.013,0.012,0.019,0.000,0.000,0.207,0.000,NaN,NaN,12.446,1.001
92.000,5.346,5.427,32.728,32.704,1026.283,13.632,0.000,1010.180,1.080,0.927,90.122,101.025,99.946,100.097,316.937,15.520,573.304,313.174,15.563,576.162,-0.128,0.072,0.067,-0.000,-0.000,0.288,0.000,0.001,0.003,0.008,0.000,0.000,0.000,-0.005,0.270,0.210,0.000,0.000,0.000,0.015,0.014,0.022,0.000,0.000,0.204,0.000,NaN,NaN,12.692,1.001
93.000,5.340,5.425,32.732,32.704,1026.285,13.799,0.000,1012.780,1.087,0.924,90.122,101.068,99.981,100.143,317.125,15.529,573.637,313.195,15.565,576.206,-0.141,0.092,0.087,-0.000,-0.000,0.293,0.000,0.001,0.004,0.010,0.000,0.000,0.000,-0.011,0.342,0.263,0.000,0.000,0.000,0.017,0.016,0.024,0.000,0.000,0.201,0.000,NaN,NaN,12.938,1.001
94.000,5.336,5.424,32.736,32.705,1026.286,13.250,0.000,1016.680,1.092,0.920,90.122,100.917,99.827,99.997,317.977,15.571,575.170,313.261,15.567,576.247,-0.118,0.098,0.108,-0.000,-0.000,0.299,0.000,0.002,0.004,0.011,0.000,0.000,0.000,0.030,0.364,0.303,0.000,0.000,0.000,0.017,0.016,0.025,0.000,0.000,0.197,0.000,NaN,NaN,13.184,1.001
95.000,5.338,5.425,32.740,32.705,1026.287,12.390,0.000,1019.020,1.103,0.931,89.878,100.651,99.554,99.723,319.223,15.632,577.418,313.329,15.568,576.264,-0.074,0.079,0.105,-0.000,-0.000,0.304,0.000,0.004,0.004,0.010,0.000,0.000,0.000,0.093,0.296,0.280,0.000,0.000,0.000,0.016,0.015,0.023,0.000,0.000,0.194,0.000,99.566,99.566,13.430,1.001
96.000,5.344,5.428,32.742,32.705,1026.286,11.722,0.000,1018.180,1.125,0.958,89.634,100.547,99.429,99.593,319.935,15.667,578.707,313.397,15.568,576.257,-0.055,0.057,0.078,-0.000,-0.000,0.310,0.000,0.005,0.003,0.008,0.000,0.000,0.000,0.109,0.211,0.214,0.000,0.000,0.000,0.013,0.012,0.019,0.000,0.000,0.190,0.000,99.440,99.440,13.676,1.001
97.000,5.348,5.431,32.744,32.705,1026.286,11.316,0.000,1015.680,1.158,0.995,89.390,100.748,99.594,99.755,319.620,15.651,578.144,313.413,15.568,576.251,-0.078,0.043,0.048,-0.000,-0.000,0.316,0.000,0.003,0.002,0.006,-0.000,-0.000,0.000,0.063,0.160,0.151,-0.000,-0.000,0.000,0.011,0.011,0.016,0.000,0.000,0.186,0.000,99.604,99.604,13.922,1.001
98.000,5.356,5.435,32.746,32.705,1026.285,11.579,0.000,1011.680,1.197,1.036,88.902,101.088,99.892,100.052,318.802,15.611,576.667,313.435,15.569,576.242,-0.116,0.036,0.024,-0.000,-0.000,0.323,0.000,0.001,0.002,0.004,-0.000,-0.000,0.000,-0.002,0.134,0.106,-0.000,-0.000,0.000,0.010,0.010,0.015,0.000,0.000,0.183,0.000,99.900,99.900,14.146,1.001
99.000,5.360,5.439,32.748,32.706,1026.282,11.221,0.000,1009.360,1.237,1.072,88.171,101.568,100.327,100.491,317.482,15.547,574.289,313.528,15.568,576.220,-0.179,0.041,0.007,-0.000,-0.000,0.330,0.000,-0.002,0.002,0.003,-0.000,-0.000,0.000,-0.094,0.152,0.086,-0.000,-0.000,0.000,0.011,0.010,0.016,0.000,0.000,0.179,0.000,100.333,100.333,14.392,1.002
100.000,5.362,5.445,32.750,32.706,1026.279,9.669,0.000,1008.600,1.282,1.111,87.439,101.860,100.571,100.740,316.719,15.509,572.913,313.623,15.568,576.194,-0.208,0.035,-0.009,-0.000,-0.000,0.338,0.000,-0.004,0.002,0.002,-0.000,-0.000,0.000,-0.143,0.131,0.056,-0.000,-0.000,0.000,0.010,0.010,0.015,0.000,0.000,0.177,0.000,100.576,100.576,14.605,1.002
101.000,5.370,5.451,32.753,32.706,1026.278,8.069,0.000,1009.220,1.339,1.166,86.951,101.990,100.642,100.815,316.461,15.497,572.447,313.716,15.567,576.163,-0.192,0.019,-0.016,-0.000,-0.000,0.344,0.000,-0.004,0.001,0.001,-0.000,-0.000,0.000,-0.138,0.072,0.022,-0.000,-0.000,0.000,0.007,0.007,0.010,0.000,0.000,0.175,0.000,100.649,100.649,14.851,1.002
102.000,5.388,5.457,32.755,32.706,1026.276,6.685,0.000,1011.660,1.408,1.235,86.463,102.005,100.589,100.761,316.590,15.503,572.690,313.940,15.567,576.136,-0.162,0.010,-0.013,-0.000,-0.000,0.351,0.000,-0.003,0.000,0.000,-0.000,-0.000,0.000,-0.109,0.036,0.009,-0.000,-0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.173,0.000,100.597,100.597,15.097,1.002
103.000,5.414,5.464,32.756,32.706,1026.274,5.157,0.000,1015.420,1.484,1.315,85.976,101.874,100.384,100.551,317.215,15.534,573.840,314.118,15.565,576.086,-0.125,0.005,-0.008,-0.000,-0.000,0.357,0.000,-0.001,0.000,0.000,-0.000,-0.000,0.000,-0.066,0.017,0.005,-0.000,-0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.171,0.000,100.394,100.394,15.343,1.002
104.000,5.450,5.476,32.758,32.706,1026.271,4.297,0.000,1020.400,1.570,1.407,85.488,101.645,100.074,100.235,318.194,15.582,575.641,314.161,15.563,575.992,-0.084,0.002,-0.004,-0.000,-0.000,0.364,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.021,0.006,0.004,-0.000,-0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.168,0.000,100.086,100.086,15.572,1.002
105.000,5.498,5.494,32.759,32.706,1026.268,4.417,0.000,1023.600,1.660,1.507,85.000,101.332,99.677,99.828,319.480,15.645,578.008,314.170,15.558,575.809,-0.056,0.001,-0.002,-0.000,-0.000,0.370,0.000,0.001,0.000,0.000,-0.000,-0.000,0.000,0.014,0.003,0.004,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.165,0.000,99.690,99.690,15.818,1.002
106.000,5.552,5.514,32.760,32.706,1026.263,4.584,0.000,1024.280,1.750,1.609,84.268,101.231,99.489,99.628,320.114,15.676,579.209,314.160,15.552,575.596,-0.053,0.001,-0.002,-0.000,-0.000,0.377,0.000,0.001,0.000,0.000,-0.000,-0.000,0.000,0.031,0.004,0.005,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.161,0.000,99.501,99.501,16.064,1.002
107.000,5.636,5.524,32.760,32.706,1026.258,5.252,0.000,1022.840,1.840,1.711,83.293,101.391,99.559,99.685,319.915,15.666,578.912,314.113,15.550,575.514,-0.063,0.001,-0.002,-0.000,-0.000,0.386,0.000,0.001,0.000,0.000,-0.000,-0.000,0.000,0.027,0.004,0.005,-0.000,-0.000,0.000,0.001,0.001,0.002,0.000,0.000,0.157,0.000,99.574,99.574,16.310,1.002
108.000,5.704,5.534,32.758,32.706,1026.254,7.687,0.000,1017.740,1.927,1.815,82.317,101.824,99.900,100.009,318.833,15.614,577.050,314.102,15.548,575.421,-0.099,0.002,-0.005,-0.000,-0.000,0.394,0.000,0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,0.007,0.006,-0.000,-0.000,0.000,0.002,0.002,0.002,0.000,0.000,0.152,0.000,99.910,99.910,16.556,1.002
109.000,5.730,5.545,32.755,32.706,1026.250,8.594,0.000,1010.520,1.993,1.892,81.585,102.551,100.547,100.647,316.740,15.511,573.340,314.127,15.546,575.318,-0.210,0.008,-0.021,-0.000,-0.000,0.401,0.000,-0.003,0.000,0.000,-0.000,-0.000,0.000,-0.093,0.031,0.010,-0.000,-0.000,0.000,0.004,0.004,0.006,0.000,0.000,0.148,0.000,100.547,100.547,16.802,1.003
110.000,5.752,5.555,32.752,32.706,1026.248,8.785,0.000,1005.240,2.053,1.947,81.098,103.363,101.284,101.389,314.307,15.392,568.965,314.218,15.544,575.234,-0.316,0.013,-0.043,-0.000,-0.000,0.407,0.000,-0.007,0.001,-0.000,-0.000,-0.000,0.000,-0.227,0.049,-0.008,-0.000,-0.000,0.000,0.006,0.005,0.008,0.000,0.000,0.144,0.000,101.281,101.281,17.048,1.003
111.000,5.760,5.567,32.747,32.706,1026.245,9.263,0.000,1002.600,2.113,1.998,80.610,103.951,101.800,101.915,312.510,15.304,565.739,314.314,15.541,575.133,-0.382,0.014,-0.059,-0.000,-0.000,0.413,0.000,-0.010,0.001,-0.001,-0.000,-0.000,0.000,-0.321,0.054,-0.027,-0.000,-0.000,0.000,0.006,0.006,0.008,0.000,0.000,0.141,0.000,101.794,101.794,17.294,1.003
112.000,5.742,5.582,32.744,32.706,1026.241,8.666,0.000,1002.240,2.167,2.038,79.878,104.216,102.005,102.134,311.642,15.262,564.177,314.408,15.538,574.991,-0.434,0.018,-0.074,-0.000,-0.000,0.419,0.000,-0.012,0.001,-0.001,-0.000,-0.000,0.000,-0.380,0.066,-0.038,-0.000,-0.000,0.000,0.007,0.006,0.009,0.000,0.000,0.137,0.000,101.994,101.994,17.540,1.003
113.000,5.734,5.597,32.742,32.705,1026.237,7.019,0.000,1005.060,2.226,2.081,79.146,104.195,101.926,102.071,311.669,15.263,564.207,314.575,15.534,574.839,-0.406,0.014,-0.063,-0.000,-0.000,0.425,0.000,-0.011,0.001,-0.001,-0.000,-0.000,0.000,-0.348,0.052,-0.032,-0.000,-0.000,0.000,0.006,0.005,0.008,0.000,0.000,0.134,0.000,101.917,101.917,17.786,1.003
114.000,5.780,5.615,32.741,32.705,1026.234,6.064,0.000,1012.140,2.302,2.149,78.659,103.912,101.574,101.726,312.606,15.309,565.894,314.755,15.529,574.662,-0.307,0.006,-0.035,-0.000,-0.000,0.430,0.000,-0.007,0.000,-0.000,-0.000,-0.000,0.000,-0.236,0.023,-0.016,-0.000,-0.000,0.000,0.003,0.003,0.005,0.000,0.000,0.131,0.000,101.575,101.575,18.031,1.003
115.000,5.818,5.643,32.741,32.705,1026.227,7.019,0.000,1018.220,2.385,2.238,77.744,103.355,100.948,101.093,314.470,15.400,569.320,314.836,15.521,574.363,-0.228,0.004,-0.020,-0.000,-0.000,0.436,0.000,-0.004,0.000,-0.000,-0.000,-0.000,0.000,-0.130,0.013,-0.004,-0.000,-0.000,0.000,0.002,0.002,0.003,0.000,0.000,0.127,0.000,100.946,100.946,18.277,1.003
116.000,5.858,5.670,32.741,32.704,1026.218,6.374,0.000,1021.840,2.453,2.313,76.402,102.889,100.425,100.563,316.078,15.479,572.275,314.833,15.512,574.068,-0.230,0.006,-0.023,-0.000,-0.000,0.444,0.000,-0.002,0.000,0.000,-0.000,-0.000,0.000,-0.078,0.023,0.008,-0.000,-0.000,0.000,0.003,0.003,0.005,0.000,0.000,0.124,0.000,100.421,100.421,18.523,1.003
117.000,5.892,5.697,32.736,32.704,1026.210,6.876,0.000,1020.140,2.529,2.397,75.244,102.696,100.163,100.291,316.901,15.520,573.811,314.755,15.504,573.777,-0.198,0.004,-0.017,-0.000,-0.000,0.451,0.000,-0.001,0.000,0.000,-0.000,-0.000,0.000,-0.037,0.016,0.009,-0.000,-0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.121,0.000,100.155,100.155,18.769,1.003
118.000,5.908,5.719,32.734,32.703,1026.204,7.687,0.000,1020.160,2.597,2.472,74.268,103.005,100.398,100.520,316.134,15.482,572.461,314.574,15.498,573.552,-0.243,0.006,-0.024,-0.000,-0.000,0.456,0.000,-0.002,0.000,0.000,-0.000,-0.000,0.000,-0.073,0.022,0.008,-0.000,-0.000,0.000,0.003,0.003,0.005,0.000,0.000,0.119,0.000,100.385,100.385,18.953,1.004
119.000,5.908,5.740,32.732,32.703,1026.197,9.191,0.000,1017.740,2.652,2.529,73.293,103.088,100.424,100.545,316.026,15.477,572.285,314.444,15.492,573.341,-0.284,0.009,-0.033,-0.000,-0.000,0.461,0.000,-0.002,0.000,0.001,-0.000,-0.000,0.000,-0.086,0.035,0.014,-0.000,-0.000,0.000,0.004,0.004,0.006,0.000,0.000,0.117,0.000,100.406,100.406,19.182,1.004
120.000,5.908,5.759,32.728,32.703,1026.192,8.523,0.000,1013.680,2.682,2.554,72.317,103.346,100.647,100.773,315.280,15.441,570.934,314.462,15.487,573.154,-0.376,0.019,-0.056,-0.000,-0.000,0.464,0.000,-0.004,0.001,0.001,-0.000,-0.000,0.000,-0.149,0.071,0.022,-0.000,-0.000,0.000,0.006,0.006,0.009,0.000,0.000,0.115,0.000,100.627,100.627,19.428,1.004
121.000,5.920,5.779,32.723,32.703,1026.186,9.406,0.000,1011.480,2.724,2.589,71.341,103.765,101.013,101.146,314.031,15.379,568.675,314.504,15.481,572.948,-0.398,0.014,-0.058,-0.000,-0.000,0.467,0.000,-0.006,0.001,0.000,-0.000,-0.000,0.000,-0.210,0.053,0.000,-0.000,-0.000,0.000,0.005,0.005,0.008,0.000,0.000,0.113,0.000,100.993,100.993,19.674,1.004
122.000,5.932,5.801,32.724,32.703,1026.180,9.812,0.000,1012.000,2.749,2.607,70.366,103.995,101.212,101.353,313.271,15.342,567.313,314.563,15.475,572.728,-0.475,0.021,-0.080,-0.000,-0.000,0.469,0.000,-0.008,0.001,0.000,-0.000,-0.000,0.000,-0.278,0.079,-0.004,-0.000,-0.000,0.000,0.007,0.006,0.010,0.000,0.000,0.111,0.000,101.191,101.191,19.920,1.004
123.000,5.970,5.831,32.720,32.703,1026.172,8.380,0.000,1011.880,2.765,2.614,69.390,103.943,101.146,101.295,313.342,15.346,567.454,314.749,15.465,572.404,-0.497,0.025,-0.088,-0.000,-0.000,0.470,0.000,-0.008,0.001,0.000,-0.000,-0.000,0.000,-0.281,0.095,0.002,-0.000,-0.000,0.000,0.007,0.007,0.011,0.000,0.000,0.110,0.000,101.129,101.129,20.166,1.004
124.000,6.008,5.862,32.718,32.702,1026.165,6.756,0.000,1012.580,2.805,2.653,68.415,104.039,101.200,101.350,313.033,15.331,566.938,314.897,15.455,572.063,-0.438,0.014,-0.064,-0.000,-0.000,0.470,0.000,-0.007,0.001,-0.000,-0.000,-0.000,0.000,-0.254,0.052,-0.008,-0.000,-0.000,0.000,0.005,0.005,0.007,0.000,0.000,0.108,0.000,101.184,101.184,20.412,1.004
125.000,6.070,5.896,32.714,32.701,1026.156,6.947,0.000,1014.500,2.869,2.720,67.293,104.084,101.181,101.328,312.975,15.328,566.876,314.977,15.445,571.694,-0.360,0.006,-0.039,-0.000,-0.000,0.471,0.000,-0.006,0.000,-0.000,-0.000,-0.000,0.000,-0.204,0.023,-0.009,-0.000,-0.000,0.000,0.003,0.003,0.004,0.000,0.000,0.107,0.000,101.166,101.166,20.658,1.004
126.000,6.124,5.932,32.714,32.701,1026.148,7.640,0.000,1014.520,2.926,2.784,66.374,104.054,101.095,101.236,313.122,15.335,567.214,315.198,15.433,571.299,-0.375,0.007,-0.042,-0.000,-0.000,0.468,0.000,-0.006,0.000,-0.000,-0.000,-0.000,0.000,-0.199,0.026,-0.007,-0.000,-0.000,0.000,0.003,0.003,0.005,0.000,0.000,0.106,0.000,101.075,101.075,20.904,1.004
127.000,6.170,5.969,32.714,32.701,1026.146,8.451,0.000,1015.040,2.968,2.828,66.744,104.180,101.177,101.314,312.734,15.317,566.571,315.489,15.421,570.890,-0.433,0.010,-0.057,-0.000,-0.000,0.456,0.000,-0.007,0.000,-0.000,-0.000,-0.000,0.000,-0.236,0.038,-0.009,-0.000,-0.000,0.000,0.004,0.004,0.006,0.000,0.000,0.106,0.000,101.156,101.156,21.149,1.004
128.000,6.206,5.995,32.715,32.700,1026.147,9.836,0.000,1014.560,2.989,2.849,67.683,104.211,101.187,101.324,312.558,15.308,566.304,315.749,15.413,570.618,-0.483,0.015,-0.073,-0.000,-0.000,0.440,0.000,-0.008,0.001,-0.000,-0.000,-0.000,0.000,-0.262,0.056,-0.007,-0.000,-0.000,0.000,0.005,0.005,0.008,0.000,0.000,0.105,0.000,101.164,101.164,21.297,1.004
129.000,6.252,6.020,32.715,32.700,1026.147,10.743,0.000,1015.320,2.977,2.831,68.171,104.282,101.267,101.411,312.146,15.288,565.598,315.959,15.405,570.352,-0.569,0.027,-0.106,-0.000,-0.000,0.426,0.000,-0.009,0.001,0.000,-0.000,-0.000,0.000,-0.321,0.099,-0.004,-0.000,-0.000,0.000,0.007,0.007,0.011,0.000,0.000,0.105,0.000,101.245,101.245,21.379,1.005
130.000,6.276,6.044,32.720,32.699,1026.145,9.239,0.000,1017.220,2.943,2.789,68.296,104.227,101.247,101.399,312.045,15.283,565.467,316.007,15.398,570.102,-0.613,0.037,-0.127,-0.000,-0.000,0.413,0.000,-0.010,0.002,0.001,-0.000,-0.000,0.000,-0.344,0.138,0.006,-0.000,-0.000,0.000,0.009,0.009,0.013,0.000,0.000,0.105,0.000,101.228,101.228,21.551,1.005
131.000,6.318,6.061,32.721,32.699,1026.144,8.618,0.000,1017.520,2.937,2.779,68.370,104.046,101.077,101.233,312.443,15.303,566.214,316.044,15.393,569.940,-0.500,0.021,-0.084,-0.000,-0.000,0.400,0.000,-0.007,0.001,0.000,-0.000,-0.000,0.000,-0.261,0.077,0.001,-0.000,-0.000,0.000,0.006,0.006,0.009,0.000,0.000,0.104,0.000,101.065,101.065,21.789,1.005
