FILE INFORMATION:

   Simulation name: OSP-FM
   Simulation type: Realistic
   Domain:  
   dt: 1
   days: 740
   depth: 500
   strt_mon: 1
   strt_day: 1
   dt_save: 1
   lat: 50
   diagnostics: 1
   wind_scale: 1
   o2_sat_start: 1
   sat_start: 1
   wind_beta: 0.5
   param: l13
   sname: OSP-FM (full mixing)

DATA:

time [ ],mld_t [ ],deep_t [ ],mld_s [ ],deep_s [ ],deep_dens [ ],u10 [ ],ice [ ],slp [ ],do2ar [ ],do2n2 [ ],mld [ ],mld_o2sat [ ],mld_arsat [ ],mld_n2sat [ ],ceq_o2 [ ],ceq_ar [ ],ceq_n2 [ ],o2_deep [ ],ar_deep [ ],n2_deep [ ],o2_fd [ ],o2_fc [ ],o2_fp [ ],o2_fk [ ],o2_fw [ ],o2_fN [ ],o2_fe [ ],ar_fd [ ],ar_fc [ ],ar_fp [ ],ar_fk [ ],ar_fw [ ],ar_fe [ ],n2_fd [ ],n2_fc [ ],n2_fp [ ],n2_fk [ ],n2_fw [ ],n2_fe [ ],o2_deq [ ],ar_deq [ ],n2_deq [ ],upw [ ],kz [ ],dn2ar_deep [ ],n2fix [ ],n2pr [ ],n2pr_noMix [ ],dZ [ ],arsat_deep [ ]
342.000,7.472,5.150,32.616,32.818,1026.461,8.809,0.000,1024.060,-1.556,-1.709,97.805,98.420,99.976,100.131,306.966,15.038,557.637,315.785,15.739,582.361,0.150,0.017,0.071,0.104,0.000,-0.201,0.071,0.001,0.001,0.002,0.005,0.000,0.004,-0.007,0.063,0.051,0.177,0.000,0.121,0.007,0.007,0.010,-0.000,0.000,0.204,0.000,100.102,100.262,17.021,1.006
343.000,7.468,5.128,32.620,32.822,1026.471,7.019,0.000,1021.960,-1.572,-1.719,98.293,98.712,100.289,100.438,306.200,15.001,556.245,315.633,15.745,582.576,0.110,0.012,0.048,0.100,0.000,-0.198,0.068,-0.001,0.001,0.001,0.005,0.000,0.004,-0.052,0.045,0.026,0.176,0.000,0.120,0.006,0.006,0.008,-0.000,0.000,0.210,0.000,100.411,100.573,17.250,1.006
344.000,7.450,5.105,32.624,32.827,1026.481,6.756,0.000,1019.020,-1.600,-1.743,98.780,98.928,100.537,100.683,305.593,14.971,555.139,315.589,15.751,582.827,0.071,0.005,0.020,0.098,0.000,-0.195,0.066,-0.002,0.000,0.000,0.005,0.000,0.003,-0.070,0.019,0.005,0.174,0.000,0.119,0.003,0.003,0.005,-0.000,0.000,0.216,0.000,100.653,100.818,17.494,1.006
345.000,7.424,5.084,32.626,32.833,1026.491,6.971,0.000,1014.500,-1.629,-1.771,99.268,99.188,100.830,100.977,304.830,14.933,553.732,315.532,15.757,583.037,0.051,0.004,0.015,0.096,0.000,-0.192,0.066,-0.003,0.000,0.000,0.005,0.000,0.003,-0.099,0.016,-0.000,0.174,0.000,0.118,0.003,0.003,0.004,-0.000,0.000,0.222,0.000,100.942,101.109,17.740,1.006
346.000,7.398,5.063,32.629,32.839,1026.501,5.539,0.000,1012.460,-1.652,-1.799,99.512,99.566,101.239,101.390,303.654,14.876,551.566,315.435,15.762,583.259,0.027,0.005,0.013,0.095,0.000,-0.188,0.032,-0.004,0.000,-0.000,0.005,0.000,0.002,-0.148,0.018,-0.007,0.173,0.000,0.059,0.003,0.003,0.005,-0.000,0.000,0.228,0.000,101.350,101.519,17.986,1.005
347.000,7.374,5.041,32.634,32.846,1026.510,5.586,0.000,1011.940,-1.684,-1.835,99.512,99.685,101.393,101.549,303.218,14.854,550.745,315.328,15.768,583.461,0.014,0.002,0.005,0.095,0.000,-0.186,0.000,-0.004,0.000,-0.000,0.005,0.000,0.000,-0.132,0.007,-0.007,0.174,0.000,0.000,0.002,0.002,0.003,-0.000,0.000,0.234,0.000,101.504,101.673,18.232,1.005
348.000,7.350,5.017,32.637,32.853,1026.520,7.472,0.000,1010.800,-1.714,-1.870,99.512,99.663,101.401,101.562,303.218,14.854,550.718,315.262,15.774,583.700,0.016,0.002,0.005,0.095,0.000,-0.183,0.000,-0.004,0.000,-0.000,0.005,0.000,0.000,-0.134,0.008,-0.007,0.175,0.000,0.000,0.002,0.002,0.003,-0.000,0.000,0.240,0.000,101.511,101.682,18.478,1.005
349.000,7.328,4.994,32.638,32.861,1026.532,8.666,0.000,1010.160,-1.731,-1.891,100.000,99.728,101.485,101.650,303.036,14.845,550.361,315.202,15.780,583.923,0.018,0.006,0.015,0.095,0.000,-0.179,0.064,-0.005,0.000,-0.000,0.005,0.000,0.003,-0.187,0.023,-0.011,0.177,0.000,0.120,0.004,0.004,0.006,-0.000,0.000,0.246,0.000,101.593,101.766,18.723,1.005
350.000,7.298,4.972,32.640,32.869,1026.545,8.547,0.000,1014.120,-1.738,-1.902,100.732,99.763,101.527,101.698,302.995,14.843,550.261,315.173,15.785,584.121,0.019,0.011,0.025,0.094,0.000,-0.175,0.095,-0.006,0.000,-0.000,0.005,0.000,0.005,-0.221,0.041,-0.013,0.177,0.000,0.179,0.006,0.005,0.008,-0.000,0.000,0.252,0.000,101.634,101.808,18.961,1.005
351.000,7.270,4.953,32.642,32.877,1026.556,9.836,0.000,1014.340,-1.744,-1.914,100.976,99.321,101.084,101.259,304.388,14.911,552.757,315.210,15.789,584.297,0.053,0.010,0.031,0.093,0.000,-0.171,0.031,-0.004,0.000,0.000,0.005,0.000,0.002,-0.161,0.039,-0.002,0.177,0.000,0.059,0.005,0.005,0.008,-0.000,0.000,0.258,0.000,101.190,101.367,19.207,1.005
352.000,7.246,4.935,32.644,32.886,1026.566,10.385,0.000,1008.320,-1.737,-1.914,100.976,99.256,101.010,101.193,304.645,14.924,553.192,315.035,15.793,584.465,0.067,0.018,0.052,0.093,0.000,-0.168,0.000,-0.005,0.001,0.001,0.005,0.000,0.000,-0.176,0.067,0.008,0.178,0.000,0.000,0.007,0.007,0.011,-0.000,0.000,0.264,0.000,101.118,101.299,19.453,1.005
353.000,7.214,4.919,32.646,32.895,1026.575,10.146,0.000,1006.860,-1.722,-1.910,100.976,99.798,101.547,101.742,303.000,14.843,550.180,314.816,15.797,584.609,0.018,0.022,0.046,0.092,0.000,-0.165,0.000,-0.008,0.001,-0.000,0.005,0.000,0.000,-0.275,0.082,-0.014,0.179,0.000,0.000,0.008,0.008,0.012,-0.000,0.000,0.270,0.000,101.655,101.840,19.661,1.005
354.000,7.176,4.905,32.648,32.904,1026.584,10.003,0.000,1004.900,-1.710,-1.911,100.976,99.870,101.607,101.815,302.780,14.832,549.744,314.621,15.799,584.720,0.010,0.020,0.040,0.091,0.000,-0.162,0.000,-0.008,0.001,-0.000,0.005,0.000,0.000,-0.280,0.075,-0.018,0.181,0.000,0.000,0.008,0.008,0.011,-0.000,0.000,0.276,0.000,101.716,101.903,19.661,1.004
355.000,7.140,4.891,32.648,32.914,1026.594,9.669,0.000,1000.480,-1.699,-1.913,100.976,99.974,101.702,101.923,302.449,14.816,549.101,314.590,15.802,584.827,0.001,0.019,0.035,0.091,0.000,-0.158,0.000,-0.008,0.001,-0.000,0.005,0.000,0.000,-0.292,0.071,-0.023,0.186,0.000,0.000,0.008,0.007,0.011,-0.000,0.000,0.282,0.000,101.809,102.001,19.661,1.004
356.000,7.094,4.878,32.648,32.924,1026.604,9.812,0.000,997.060,-1.690,-1.918,100.976,100.314,102.038,102.275,301.368,14.763,547.100,314.600,15.804,584.917,-0.030,0.017,0.023,0.093,0.000,-0.155,0.000,-0.010,0.001,-0.001,0.006,0.000,0.000,-0.334,0.062,-0.036,0.191,0.000,0.000,0.007,0.007,0.010,-0.000,0.000,0.288,0.000,102.143,102.338,19.661,1.004
357.000,7.030,4.868,32.649,32.935,1026.613,9.717,0.000,998.200,-1.679,-1.923,100.976,100.527,102.243,102.498,300.656,14.728,545.756,314.588,15.804,584.965,-0.050,0.018,0.019,0.095,0.000,-0.152,0.000,-0.011,0.001,-0.001,0.006,0.000,0.000,-0.372,0.066,-0.046,0.196,0.000,0.000,0.007,0.007,0.011,-0.000,0.000,0.294,0.000,102.344,102.543,19.620,1.004
358.000,6.968,4.862,32.651,32.946,1026.622,10.170,0.000,995.080,-1.670,-1.931,100.976,100.253,101.955,102.227,301.440,14.766,547.110,314.534,15.804,584.964,-0.025,0.017,0.025,0.097,0.000,-0.148,0.000,-0.009,0.001,-0.001,0.006,0.000,0.000,-0.328,0.063,-0.034,0.201,0.000,0.000,0.007,0.007,0.010,-0.000,0.000,0.300,0.000,102.049,102.256,19.390,1.004
359.000,6.900,4.858,32.654,32.958,1026.631,8.547,0.000,996.040,-1.655,-1.934,100.976,100.410,102.101,102.391,300.925,14.741,546.107,314.460,15.802,584.931,-0.040,0.020,0.025,0.100,0.000,-0.145,0.000,-0.010,0.001,-0.001,0.006,0.000,0.000,-0.368,0.076,-0.043,0.209,0.000,0.000,0.008,0.008,0.012,-0.000,0.000,0.306,0.000,102.191,102.404,19.282,1.004
360.000,6.830,4.858,32.658,32.969,1026.640,9.144,0.000,997.300,-1.657,-1.949,100.976,100.149,101.836,102.139,301.682,14.778,547.406,314.415,15.799,584.844,-0.014,0.010,0.016,0.102,0.000,-0.142,0.000,-0.008,0.000,-0.001,0.006,0.000,0.000,-0.275,0.039,-0.026,0.215,0.000,0.000,0.005,0.005,0.008,-0.000,0.000,0.312,0.000,101.921,102.138,19.282,1.004
361.000,6.758,4.862,32.661,32.980,1026.648,7.711,0.000,998.240,-1.653,-1.958,100.976,99.867,101.546,101.862,302.543,14.820,548.892,314.304,15.794,584.706,0.009,0.013,0.027,0.105,0.000,-0.138,0.000,-0.007,0.001,-0.000,0.006,0.000,0.000,-0.256,0.050,-0.019,0.219,0.000,0.000,0.006,0.006,0.009,-0.000,0.000,0.317,0.000,101.627,101.847,19.282,1.004
362.000,6.698,4.870,32.664,32.992,1026.656,8.308,0.000,997.420,-1.661,-1.975,100.976,99.616,101.298,101.623,303.325,14.858,550.230,314.099,15.788,584.523,0.025,0.007,0.017,0.106,0.000,-0.135,0.000,-0.005,0.000,-0.000,0.006,0.000,0.000,-0.187,0.026,-0.011,0.223,0.000,0.000,0.004,0.004,0.006,-0.000,0.000,0.323,0.000,101.375,101.600,19.233,1.004
363.000,6.638,4.881,32.665,33.004,1026.664,6.661,0.000,999.520,-1.665,-1.986,101.146,99.579,101.265,101.597,303.491,14.866,550.466,313.878,15.781,584.313,0.030,0.009,0.023,0.106,0.000,-0.132,0.020,-0.005,0.000,-0.000,0.007,0.000,0.001,-0.197,0.035,-0.011,0.226,0.000,0.043,0.005,0.005,0.007,-0.000,0.000,0.329,0.000,101.337,101.565,18.995,1.003
364.000,6.590,4.894,32.665,33.015,1026.674,8.165,0.000,994.340,-1.689,-2.012,102.073,99.280,100.986,101.319,304.548,14.917,552.317,313.662,15.774,584.072,0.044,0.004,0.013,0.108,0.000,-0.127,0.107,-0.003,0.000,-0.000,0.007,0.000,0.007,-0.126,0.015,-0.005,0.231,0.000,0.230,0.003,0.003,0.004,-0.000,0.000,0.335,0.000,101.049,101.283,18.765,1.003
365.000,6.558,4.906,32.665,33.025,1026.684,7.998,0.000,987.800,-1.698,-2.024,102.927,99.728,101.450,101.787,303.307,14.856,550.013,313.568,15.766,583.830,0.020,0.009,0.020,0.107,0.000,-0.123,0.095,-0.005,0.000,-0.000,0.007,0.000,0.006,-0.211,0.032,-0.015,0.232,0.000,0.205,0.005,0.005,0.007,-0.000,0.000,0.341,0.000,101.507,101.748,18.520,1.003
366.000,6.526,4.918,32.666,33.035,1026.693,8.594,0.000,989.920,-1.701,-2.032,103.415,100.324,102.060,102.404,301.536,14.769,546.768,313.482,15.759,583.607,-0.023,0.008,0.010,0.108,0.000,-0.119,0.053,-0.008,0.000,-0.001,0.007,0.000,0.003,-0.279,0.029,-0.028,0.234,0.000,0.114,0.005,0.004,0.007,-0.000,0.000,0.346,0.000,102.115,102.360,18.454,1.003
367.000,6.484,4.928,32.668,33.045,1026.702,7.998,0.000,993.380,-1.699,-2.034,103.902,100.056,101.786,102.134,302.407,14.812,548.312,313.408,15.752,583.407,-0.005,0.010,0.018,0.110,0.000,-0.116,0.052,-0.007,0.000,-0.001,0.007,0.000,0.003,-0.265,0.039,-0.025,0.237,0.000,0.112,0.006,0.005,0.008,-0.000,0.000,0.352,0.000,101.836,102.084,18.454,1.003
368.000,6.452,4.938,32.669,33.054,1026.712,9.908,0.000,990.960,-1.706,-2.042,104.756,99.657,101.386,101.735,303.755,14.878,550.709,313.337,15.746,583.205,0.025,0.008,0.019,0.111,0.000,-0.112,0.089,-0.005,0.000,-0.000,0.007,0.000,0.006,-0.197,0.029,-0.013,0.239,0.000,0.192,0.005,0.004,0.007,-0.000,0.000,0.357,0.000,101.431,101.683,18.454,1.003
369.000,6.418,4.947,32.671,33.063,1026.722,10.791,0.000,995.820,-1.694,-2.035,105.610,99.876,101.598,101.950,303.238,14.852,549.737,313.266,15.740,583.019,0.012,0.018,0.035,0.110,0.000,-0.108,0.087,-0.007,0.001,-0.000,0.007,0.000,0.005,-0.273,0.066,-0.021,0.238,0.000,0.187,0.008,0.007,0.011,-0.000,0.000,0.363,0.000,101.643,101.897,18.454,1.003
370.000,6.372,4.957,32.673,33.071,1026.731,9.812,0.000,1005.220,-1.677,-2.019,106.463,99.388,101.083,101.435,304.963,14.937,552.827,313.133,15.734,582.828,0.060,0.024,0.063,0.110,0.000,-0.104,0.084,-0.005,0.001,0.001,0.007,0.000,0.005,-0.214,0.091,0.006,0.238,0.000,0.182,0.009,0.009,0.013,-0.000,0.000,0.368,0.000,101.126,101.382,18.454,1.003
371.000,6.344,4.968,32.673,33.079,1026.740,11.364,0.000,1007.480,-1.675,-2.012,107.683,98.464,100.141,100.485,308.167,15.094,558.583,312.971,15.727,582.618,0.134,0.017,0.067,0.107,0.000,-0.100,0.115,-0.000,0.001,0.002,0.007,0.000,0.007,-0.056,0.062,0.036,0.236,0.000,0.253,0.007,0.007,0.011,-0.000,0.000,0.374,0.000,100.179,100.442,18.208,1.003
372.000,6.342,4.979,32.672,33.087,1026.750,11.197,0.000,1009.620,-1.660,-1.988,108.902,98.320,99.979,100.314,309.060,15.137,560.169,312.662,15.720,582.415,0.173,0.031,0.118,0.105,0.000,-0.096,0.108,0.001,0.001,0.003,0.007,0.000,0.007,-0.034,0.114,0.080,0.234,0.000,0.241,0.011,0.010,0.015,-0.000,0.000,0.379,0.000,100.014,100.286,18.003,1.002
373.000,6.336,4.989,32.672,33.095,1026.761,10.289,0.000,1015.860,-1.648,-1.964,110.122,98.240,99.886,100.208,309.733,15.170,561.388,312.310,15.714,582.235,0.175,0.028,0.112,0.099,0.000,-0.092,0.098,0.001,0.001,0.003,0.007,0.000,0.007,-0.016,0.105,0.079,0.230,0.000,0.229,0.010,0.010,0.014,-0.000,0.000,0.384,0.000,99.919,100.195,17.962,1.002
374.000,6.320,4.998,32.672,33.104,1026.773,10.337,0.000,1021.560,-1.647,-1.949,111.341,97.752,99.389,99.695,311.691,15.266,564.931,311.885,15.708,582.052,0.200,0.019,0.095,0.091,0.000,-0.088,0.089,0.003,0.001,0.003,0.006,0.000,0.006,0.060,0.073,0.076,0.224,0.000,0.218,0.008,0.008,0.012,-0.000,0.000,0.389,0.000,99.417,99.696,17.921,1.002
375.000,6.298,5.005,32.672,33.114,1026.785,12.868,0.000,1022.900,-1.650,-1.936,112.561,97.311,98.943,99.232,313.556,15.357,568.293,311.461,15.704,581.906,0.238,0.020,0.107,0.083,0.000,-0.084,0.079,0.006,0.001,0.004,0.006,0.000,0.006,0.128,0.073,0.097,0.217,0.000,0.206,0.008,0.008,0.012,-0.000,0.000,0.394,0.000,98.966,99.252,17.880,1.002
376.000,6.260,5.009,32.674,33.124,1026.797,11.101,0.000,1026.560,-1.630,-1.903,113.780,97.348,98.962,99.237,314.130,15.385,569.307,311.236,15.700,581.794,0.313,0.055,0.250,0.074,0.000,-0.081,0.069,0.007,0.002,0.009,0.006,0.000,0.006,0.175,0.204,0.247,0.210,0.000,0.195,0.015,0.014,0.021,-0.000,0.000,0.399,0.000,98.980,99.273,17.700,1.002
377.000,6.204,5.012,32.677,33.133,1026.809,11.340,0.000,1030.040,-1.632,-1.893,115.000,97.070,98.681,98.944,315.529,15.454,571.800,311.087,15.696,581.693,0.276,0.026,0.141,0.065,0.000,-0.077,0.058,0.007,0.001,0.005,0.006,0.000,0.005,0.182,0.096,0.139,0.201,0.000,0.180,0.010,0.009,0.014,-0.000,0.000,0.404,0.000,98.693,98.992,17.503,1.002
378.000,6.136,5.012,32.681,33.142,1026.820,10.719,0.000,1030.580,-1.634,-1.885,116.220,96.786,98.393,98.645,317.007,15.526,574.413,310.970,15.694,581.619,0.309,0.028,0.163,0.059,0.000,-0.074,0.051,0.009,0.001,0.006,0.005,0.000,0.005,0.234,0.106,0.168,0.194,0.000,0.169,0.010,0.010,0.015,-0.000,0.000,0.409,0.000,98.398,98.704,17.257,1.002
379.000,6.064,5.010,32.684,33.150,1026.830,11.388,0.000,1026.000,-1.636,-1.881,117.073,96.725,98.334,98.580,317.670,15.558,575.537,310.879,15.692,581.587,0.289,0.022,0.131,0.052,0.000,-0.070,0.031,0.008,0.001,0.005,0.005,0.000,0.003,0.222,0.081,0.135,0.187,0.000,0.110,0.009,0.009,0.013,-0.000,0.000,0.414,0.000,98.334,98.648,17.011,1.002
380.000,5.990,5.007,32.686,33.157,1026.839,10.457,0.000,1016.860,-1.632,-1.875,117.927,97.138,98.749,98.994,316.784,15.515,573.848,310.759,15.691,581.560,0.269,0.028,0.149,0.046,0.000,-0.067,0.026,0.007,0.001,0.006,0.005,0.000,0.003,0.172,0.106,0.147,0.182,0.000,0.104,0.010,0.010,0.015,-0.000,0.000,0.418,0.000,98.745,99.066,16.880,1.002
381.000,5.930,5.001,32.686,33.166,1026.852,11.626,0.000,1002.760,-1.637,-1.885,119.146,97.932,99.562,99.814,314.503,15.403,569.631,310.556,15.690,581.563,0.172,0.019,0.087,0.040,0.000,-0.064,0.031,0.002,0.001,0.003,0.005,0.000,0.004,0.037,0.072,0.069,0.176,0.000,0.139,0.009,0.008,0.012,-0.000,0.000,0.423,0.000,99.555,99.886,16.880,1.002
382.000,5.862,4.994,32.686,33.174,1026.864,13.536,0.000,993.240,-1.626,-1.888,120.366,99.228,100.869,101.138,310.579,15.210,562.457,310.374,15.691,581.615,0.072,0.031,0.083,0.034,0.000,-0.060,0.026,-0.004,0.001,0.002,0.005,0.000,0.004,-0.164,0.116,0.031,0.171,0.000,0.133,0.011,0.011,0.016,-0.000,0.000,0.427,0.000,100.858,101.197,16.804,1.001
383.000,5.802,4.985,32.687,33.182,1026.877,14.587,0.000,986.160,-1.591,-1.883,121.585,100.074,101.692,101.994,308.120,15.090,557.928,310.080,15.693,581.671,-0.005,0.066,0.114,0.029,0.000,-0.057,0.022,-0.010,0.003,0.001,0.005,0.000,0.004,-0.353,0.247,0.008,0.169,0.000,0.129,0.017,0.016,0.024,-0.000,0.000,0.431,0.000,101.680,102.029,16.714,1.001
384.000,5.744,4.975,32.689,33.190,1026.889,12.916,0.000,981.980,-1.536,-1.870,122.439,100.688,102.259,102.607,306.353,15.003,554.663,309.785,15.694,581.737,-0.078,0.096,0.118,0.023,0.000,-0.054,0.012,-0.014,0.004,-0.000,0.005,0.000,0.002,-0.508,0.358,-0.039,0.168,0.000,0.089,0.020,0.019,0.029,-0.000,0.000,0.436,0.000,102.252,102.609,16.624,1.001
385.000,5.714,4.964,32.691,33.199,1026.900,11.961,0.000,979.720,-1.510,-1.873,123.293,100.970,102.518,102.897,305.468,14.959,552.995,309.276,15.696,581.816,-0.098,0.051,0.043,0.018,0.000,-0.051,0.009,-0.014,0.002,-0.002,0.005,0.000,0.002,-0.480,0.191,-0.077,0.170,0.000,0.088,0.015,0.014,0.021,-0.000,0.000,0.440,0.000,102.516,102.880,16.394,1.001
386.000,5.656,4.954,32.694,33.208,1026.909,12.199,0.000,985.700,-1.496,-1.877,123.902,101.105,102.641,103.039,304.978,14.935,552.075,307.935,15.698,581.893,-0.101,0.035,0.020,0.012,0.000,-0.048,0.004,-0.013,0.002,-0.002,0.005,0.000,0.002,-0.453,0.129,-0.078,0.176,0.000,0.063,0.012,0.011,0.018,-0.000,0.000,0.444,0.000,102.636,103.003,16.148,1.001
387.000,5.604,4.946,32.696,33.216,1026.919,11.483,0.000,992.360,-1.492,-1.890,124.512,100.357,101.877,102.290,307.251,15.046,556.126,306.640,15.698,581.917,-0.034,0.038,0.052,-0.006,0.000,-0.046,-0.002,-0.009,0.002,-0.000,0.005,0.000,0.002,-0.347,0.142,-0.032,0.182,0.000,0.064,0.013,0.012,0.018,-0.000,0.000,0.448,0.000,101.876,102.243,15.902,1.001
388.000,5.556,4.941,32.698,33.225,1026.930,10.289,0.000,999.000,-1.521,-1.925,125.732,99.575,101.112,101.529,309.702,15.166,560.504,305.418,15.698,581.947,0.034,0.028,0.062,-0.024,0.000,-0.043,-0.017,-0.005,0.001,0.001,0.005,0.000,0.004,-0.210,0.104,0.007,0.186,0.000,0.128,0.011,0.010,0.016,-0.000,0.000,0.451,0.000,101.112,101.479,15.668,1.001
389.000,5.542,4.936,32.695,33.233,1026.942,10.051,0.000,999.940,-1.569,-1.973,126.951,98.817,100.392,100.806,312.122,15.285,564.829,304.294,15.699,581.969,0.085,0.017,0.055,-0.043,0.000,-0.040,-0.029,-0.001,0.001,0.001,0.005,0.000,0.004,-0.094,0.064,0.024,0.186,0.000,0.125,0.008,0.008,0.012,-0.000,0.000,0.455,0.000,100.393,100.762,15.439,1.001
390.000,5.522,4.932,32.696,33.242,1026.952,11.626,0.000,1004.520,-1.606,-2.005,127.561,98.702,100.313,100.721,312.526,15.304,565.545,303.213,15.699,581.978,0.091,0.015,0.053,-0.060,0.000,-0.037,-0.020,-0.001,0.001,0.001,0.005,0.000,0.002,-0.082,0.057,0.023,0.184,0.000,0.060,0.008,0.007,0.011,-0.000,0.000,0.458,0.000,100.312,100.684,15.209,1.001
391.000,5.514,4.928,32.694,33.251,1026.960,11.173,0.000,1004.680,-1.632,-2.024,127.927,98.255,99.884,100.285,314.102,15.382,568.375,302.179,15.698,581.975,0.147,0.029,0.107,-0.078,0.000,-0.034,-0.015,0.001,0.001,0.003,0.005,0.000,0.001,-0.032,0.108,0.074,0.183,0.000,0.035,0.011,0.011,0.016,-0.000,0.000,0.462,0.000,99.881,100.256,14.980,1.001
392.000,5.506,4.922,32.690,33.260,1026.969,10.528,0.000,1001.220,-1.673,-2.058,128.537,98.247,99.919,100.311,314.217,15.387,568.574,301.255,15.698,581.998,0.138,0.024,0.090,-0.097,0.000,-0.032,-0.031,0.001,0.001,0.003,0.005,0.000,0.002,-0.034,0.088,0.058,0.181,0.000,0.057,0.010,0.009,0.014,-0.000,0.000,0.465,0.000,99.911,100.291,14.750,1.001
393.000,5.502,4.917,32.686,33.269,1026.978,12.271,0.000,994.920,-1.718,-2.097,129.024,98.569,100.293,100.681,313.201,15.337,566.727,300.370,15.698,582.008,0.103,0.018,0.064,-0.114,0.000,-0.029,-0.028,-0.001,0.001,0.002,0.005,0.000,0.001,-0.080,0.068,0.030,0.179,0.000,0.044,0.009,0.008,0.012,-0.000,0.000,0.468,0.000,100.284,100.666,14.521,1.001
394.000,5.480,4.913,32.686,33.278,1026.989,11.865,0.000,995.420,-1.761,-2.141,129.878,99.177,100.955,101.346,311.270,15.243,563.229,299.524,15.698,582.005,0.069,0.038,0.096,-0.130,0.000,-0.027,-0.055,-0.004,0.002,0.002,0.005,0.000,0.002,-0.194,0.140,0.029,0.178,0.000,0.076,0.013,0.012,0.019,-0.000,0.000,0.471,0.000,100.945,101.331,14.291,1.001
395.000,5.452,4.910,32.683,33.286,1027.000,11.221,0.000,995.180,-1.827,-2.209,131.098,99.053,100.897,101.291,311.589,15.258,563.782,298.781,15.698,581.999,0.074,0.031,0.085,-0.145,0.000,-0.024,-0.086,-0.004,0.001,0.002,0.005,0.000,0.003,-0.176,0.117,0.024,0.177,0.000,0.105,0.012,0.011,0.017,-0.000,0.000,0.474,0.000,100.885,101.273,14.062,1.001
396.000,5.430,4.907,32.683,33.292,1027.010,11.268,0.000,994.980,-1.902,-2.286,132.317,98.975,100.894,101.290,311.726,15.265,563.999,298.415,15.697,581.992,0.073,0.024,0.067,-0.157,0.000,-0.022,-0.092,-0.004,0.001,0.001,0.005,0.000,0.003,-0.163,0.088,0.014,0.175,0.000,0.102,0.010,0.010,0.015,-0.000,0.000,0.477,0.000,100.880,101.273,13.816,1.000
397.000,5.414,4.906,32.683,33.298,1027.019,10.480,0.000,995.100,-1.975,-2.360,133.537,98.909,100.901,101.300,311.826,15.270,564.155,298.074,15.696,581.961,0.078,0.024,0.069,-0.163,0.000,-0.019,-0.093,-0.004,0.001,0.001,0.005,0.000,0.003,-0.163,0.089,0.014,0.173,0.000,0.099,0.010,0.010,0.015,-0.000,0.000,0.479,0.000,100.888,101.282,13.570,1.000
398.000,5.402,4.905,32.685,33.303,1027.028,10.433,0.000,998.000,-2.053,-2.438,134.756,98.817,100.888,101.286,311.981,15.277,564.418,297.759,15.695,581.938,0.077,0.017,0.054,-0.169,0.000,-0.017,-0.095,-0.003,0.001,0.001,0.005,0.000,0.003,-0.148,0.064,0.007,0.171,0.000,0.096,0.009,0.008,0.012,-0.000,0.000,0.481,0.000,100.874,101.271,13.340,1.000
399.000,5.400,4.904,32.686,33.308,1027.036,12.319,0.000,995.180,-2.131,-2.514,135.976,98.468,100.612,101.007,312.976,15.326,566.205,297.469,15.694,581.915,0.101,0.017,0.060,-0.174,0.000,-0.015,-0.095,-0.002,0.001,0.001,0.005,0.000,0.003,-0.113,0.063,0.016,0.170,0.000,0.093,0.009,0.008,0.012,-0.000,0.000,0.484,0.000,100.595,100.997,13.111,1.000
400.000,5.402,4.902,32.687,33.313,1027.046,12.343,0.000,991.560,-2.186,-2.569,137.195,98.729,100.935,101.332,312.103,15.283,564.622,297.205,15.694,581.901,0.102,0.036,0.108,-0.179,0.000,-0.012,-0.096,-0.004,0.002,0.002,0.005,0.000,0.002,-0.182,0.135,0.029,0.167,0.000,0.090,0.013,0.012,0.019,-0.000,0.000,0.486,0.000,100.919,101.325,13.033,1.000
401.000,5.418,4.900,32.689,33.319,1027.056,11.077,0.000,991.620,-2.236,-2.623,138.415,99.066,101.332,101.735,310.950,15.227,562.538,296.959,15.693,581.897,0.072,0.036,0.095,-0.183,0.000,-0.010,-0.097,-0.006,0.002,0.001,0.004,0.000,0.002,-0.239,0.136,0.005,0.163,0.000,0.087,0.013,0.012,0.019,-0.000,0.000,0.487,0.000,101.322,101.729,13.033,1.000
402.000,5.454,4.897,32.689,33.323,1027.065,11.531,0.000,990.500,-2.301,-2.685,139.634,99.050,101.383,101.783,310.847,15.222,562.370,296.752,15.693,581.908,0.062,0.021,0.058,-0.185,0.000,-0.008,-0.098,-0.005,0.001,0.000,0.004,0.000,0.002,-0.212,0.078,-0.009,0.160,0.000,0.085,0.010,0.009,0.014,-0.000,0.000,0.489,0.000,101.376,101.784,12.968,1.000
403.000,5.492,4.894,32.689,33.325,1027.072,10.552,0.000,990.140,-2.356,-2.738,140.854,99.199,101.593,101.991,310.230,15.192,561.294,296.586,15.694,581.931,0.053,0.025,0.064,-0.186,0.000,-0.006,-0.097,-0.006,0.001,0.000,0.004,0.000,0.002,-0.248,0.095,-0.015,0.159,0.000,0.083,0.011,0.010,0.016,-0.000,0.000,0.491,0.000,101.587,101.998,12.738,1.000
